Id,Price
3Q27W,409.0840657704184
H4I4X,672.0751391811594
CZ5HY,74.20544783204197
2CRD9,121.8184881842649
CRMW9,157.5330852816061
F5BHJ,-67.86539673639328
UJDBB,292.9538881994413
P5TLG,84.13374540445115
FL4W8,1102.1998081630832
XEXHT,137.55515907069122
S0PXG,374.8368173795228
BSO8R,310.8871171866885
48XUP,232.5290149336169
JIC3L,461.05370700597996
UKKYH,138.43206932955633
2ECHB,254.40783594110547
MTNOV,9.407919653981452
VPVX1,145.61374537160907
1QMWD,53.33423215001966
XBPK3,1415.7552397287973
YMMIZ,182.70051652332575
GD0L2,140.74618585904764
RMPMB,15.874874967200142
KWPGJ,130.1448107250506
OYNWD,524.1801540057537
PUD5Z,1571.103840564027
PR7XD,80.6122332853395
D47GJ,-7.001800167071082
61DHI,94.28811690008712
EZGZM,364.2541713961469
1BLQQ,1712.772357280599
M1U0O,37.41227196940358
RMHFR,143.24442573696263
F70IB,144.833354335372
I64PE,1715.0820218445215
YFL3B,2045.1805321303932
9NLZ4,145.542026178908
V4C3F,-13.307090217763601
HZFOM,14.644440549698402
TYUSC,264.6226085453261
SGCXB,217.18879230495224
83BEJ,427.10533901327585
J2YZZ,111.26677581534402
ZSO74,628.690603971853
I52OO,434.275988485551
3NXPW,386.5452316353452
VY3LK,-43.4807041293148
YIJSE,166.98483395963098
Y7ZJP,342.5692216244645
5ZCZC,500.538988181652
VFBGY,90.52577676316456
CYDWT,28.413527266447318
GVB85,1747.8913062451625
BSZI3,3.0134535047608324
4OLRX,132.3832175702703
LW6JE,420.56054423037364
FQUF5,234.39998662855083
KIRAO,25.424988157258497
FOJQ8,1082.9438243797945
CYWAU,52.459937447334084
PENXD,202.57651086800257
TGD4F,-38.31176582932483
OHRDA,293.1683889282709
9O6I4,414.348998961857
VXQMW,173.7766706101891
8FI93,497.6921578248439
YGV5S,72.96262965066302
OFIVI,412.6897007091308
HPJQE,296.1932905441843
PTOZE,442.55899452315685
1W0JW,326.44073879517754
58IMQ,350.22136300237213
BDX7X,170.22544023927605
XT5QI,426.26865145686986
GHM51,13.802829993472926
C7GLA,242.24980382594723
AMB4Z,43.66428870854564
KIUHW,173.98188501680684
C0ESZ,203.40913290179373
5IXXZ,81.52499345523692
B5N5G,1048.4229730254458
2RFZI,54.81228032004674
YKNOS,119.83907856694884
8LY2C,64.96773686475947
UIU6S,-55.3328778340815
XPCLM,-6.236145488840322
CBZFX,488.4621871796867
CA0XI,1561.2340360013986
OISKQ,180.00264855571868
RACD0,216.33548392370926
MLNXR,-9.916375257534611
EEXB6,295.5458245140975
YOC4F,43.66675333629982
O9VS9,36.341403606089216
9OCMO,206.76670828627226
5YMHR,264.857783040605
QIQKT,386.3389602088315
Z8BJK,163.614562836297
JVMVK,265.08531077598286
ALOYT,163.18951918107183
ZAS8J,229.07144030688312
PGM1N,524.5120328781593
AXLOM,437.5594834707509
CP7JU,137.6970905923904
Q1NJS,241.75242074388177
5NEHP,839.3979019583772
EOQFD,406.68619971135695
FLV7P,1003.9951707745627
AD5JH,807.9242983685986
LWCN3,35.97409625162909
VQQOC,-18.35517474233538
TIYLM,442.3355818463614
XFVPN,651.74955616384
D2WEN,25.308271146100367
6ICVR,478.6404295636745
KVZXE,414.62530468802674
2X9EV,311.8641457295506
U0BSV,243.8688099705347
VYXF7,217.26101338120708
FPOCN,400.7841394926721
KU2FH,245.71186314800138
XGYS5,794.436056372749
6HCQH,69.38151974337723
JUBMB,261.47192155801054
OJUCB,196.47139704752442
PLUSQ,-3.44303472879227
OY9XN,297.48092184237976
ZZXHQ,248.2524057212957
YANKV,7.842896160386601
VUHOH,43.65982116501732
AHQ9I,168.674078843347
LOCWE,115.63283947961324
4MSPR,461.7556111833646
YNBUM,427.10533901327585
2L3L8,215.6630100617407
JHALJ,224.70555025806692
US1Y0,193.55700099713917
DYT2I,13.21744915595005
BUFX2,398.48095528799547
BCMFA,252.3490930309652
ERFUN,390.37729641162673
XYO8P,551.5564704819377
WIINZ,66.18739427544055
G8MIB,-562.7247892691646
5VGWA,-37.46535917471738
6WMLI,135.60330589279963
GLIE6,137.50840064661043
UJCSJ,285.38545388734434
D9RR6,132.96341372729148
1EMSK,407.4430421834273
XTIS6,262.0441339551834
FXHUZ,503.92377783579116
YK7OM,105.25654216495587
XRSJL,321.3251012592241
96OYY,333.0172080630167
UAPG1,373.19624189548915
JZHNV,292.7752799993499
PS7EJ,437.5594834707509
YYE9I,388.1440042807541
CONDE,171.30600986309747
GKLZQ,68.92853382492868
C1VOO,279.9830261464894
VD5QM,191.61202275267635
LSHGH,63.14135057194666
ETEXG,213.810213850556
NUOYK,319.59890099395545
7Q6AC,130.06491517270035
ZE6P9,119.83907856694884
W7CNE,432.1063564080291
NTYKH,116.63737725628908
ZR3QV,134.20132761398523
RYP2Z,219.63353815556925
3Q3F8,254.61809219850136
A3YT6,1226.3902235214518
EY6N9,257.5515781919294
SK0HA,531.082459617265
D2TZU,-46.769818673742094
QXSUD,169.6200139014493
DP6YU,490.3046203007959
20YJI,448.83194847875103
4UONV,345.47891464904467
ILMSL,474.52609440190633
UFIII,46.222466767164605
UJVOP,241.7096273968568
Y0AP4,269.1291864105207
3LOFP,188.47621091052764
6IAQ2,120.57455124804405
ROBXA,480.85141545805004
I1NFK,42.01196472058841
J2WVV,161.69680411801917
O0WGR,350.09099108603857
WLGAM,739.8192512773633
IQV59,39.61359587579604
Z7RNP,45.224843849920944
Q11DU,723.7057285431663
EZR9C,744.7660438002604
XD6KZ,-19.915275002445043
U20BD,387.8787951250582
YLFED,107.92793360663075
N3B6M,44.714306162493045
EG9AR,202.1097113133352
JYPAY,426.19004866519697
EY4SN,58.55860790098532
REIJ9,711.7869307897073
U47O9,160.33628300585147
G145U,-8.238224991694437
RBSJ0,282.87495272736874
TQMNF,202.0409408183535
WCTXU,224.40203676216794
L8Z4X,35.22455191400363
SFFJI,199.91169957699196
VW26K,1622.356263036144
K2SRN,254.15720273992457
C9SQ0,64.52502771041341
ULCH5,101.19601300943287
XGEUW,140.74618585904764
IPYY1,113.04217768350131
5DO3Z,259.2439930806109
PGS1H,166.54358745933408
R5M4H,16.40143905984607
FNBJR,1566.3378710585985
EU7KP,-47.80839826958248
KFOHQ,-39.00288910785747
VMGTW,99.4073580500959
JGBJS,259.91149974152233
LLBQL,407.78026226772266
BLJX9,397.8917948322134
EZUNN,610.339700020725
9FP14,349.71575311201275
FZUW4,327.14322710246756
CNCBB,16.46724009977123
GCJD6,331.12334271240354
JUIY6,19.779351803444797
4ENLA,502.47616538271535
WLB6X,91.08594102948834
MGL4T,486.62657192255034
R9XBF,276.76844465948005
HQHEV,107.92793360663075
SA0ZM,251.2721107070758
QUUFB,65.40285000875619
PPRA3,42.23783727470479
IHJ42,560.4173761284394
O92RP,740.7059195893568
6EHUR,200.53910807819432
ZAN7R,404.766587132457
K55HG,449.3475709686099
LEEGO,171.1945233599609
924JA,94.28811690008712
BVCFK,365.9538731978869
IQYJH,216.0651284554572
LYGZ2,297.01514661871505
H7YFQ,1078.5241958492356
MKZK0,532.6431682440257
F71JF,160.90207853447592
UL4BH,83.12130953668778
1SIY5,-12.560461272111809
CIQYO,-72.99032828959119
CNM9D,297.48092184237976
IQ1VK,294.45463041674475
BEB2B,431.2359131583492
KPDAY,655.3734266541937
HZZNA,291.62633614845845
BUM4N,30.45206077470877
ATMJW,109.95485769324421
LAEN5,1362.928094006676
FVQMO,1101.9568749746645
RKTMG,224.0343779415166
DTGZA,104.51099269154211
SPKIE,200.79935245589164
7JYXQ,123.0914365182554
A1XH2,47.167442723641955
HF8YA,363.91329628034214
NLGKY,526.7983438346182
MK6L0,147.48300475206432
DRXIJ,325.80002992695245
MDBJ4,-32.8718051145122
R3Y2T,182.50528451624714
MBGXD,604.9939196945954
ABHYR,213.2909197360205
93D8R,186.21903504480323
KL28X,116.00193396916852
DVWPM,-532.6246734944694
1LNCW,426.34333097834053
ZKUUS,193.67969238986538
BMD0C,130.06491517270035
XHJDY,352.03724236285314
3AZGV,140.67237053543732
INQIF,258.7616997767843
69YZF,572.0593193764363
RRQFA,904.6288093471387
YMIQM,163.58109626912432
XSXMZ,160.89044329433523
I8O1X,225.25251563698066
UO9A3,84.3022577633119
ZJZRF,608.2647442980365
IAJEF,82.18147917562456
R9YG5,94.28811690008712
LVAZU,716.3031588034188
RODIX,352.94509182247424
JHUYL,50.341723790524924
IYMLR,53.23425554594877
WW222,9.663722700931913
RMCGJ,1243.5349270221495
AYG0H,-46.9008700541124
OH2D2,481.67937984678656
ZMECM,533.9536924639215
IMTVF,144.4054614138172
CXDVO,310.63134686440543
EPLOX,-17.792299908207923
UOB5F,121.54877108863444
HO7RU,57.189941721447354
GIQUN,159.01471871187158
VVMNC,229.0414925876079
GZOTB,23.819659259987986
KBCAD,478.6404295636745
8Z7TN,32.088896075022944
Q2O5G,94.59968532619678
NHHDE,36.394578987888195
OYZLH,264.7771382920466
74ZLM,-33.821091918503555
WHK61,59.163239546382925
BDKFY,73.64173731902133
K6XFW,478.6404295636745
JDAZP,397.36597240692237
SSD9W,499.6178832712374
RBC6D,164.1673529237952
JIGYT,323.15830880383703
MQL9C,103.67099844798805
PIKTG,262.4832490243885
YHXGB,466.54147867426025
CYERD,4.360794327577423
R8MPB,21.402571518020068
2PFYG,156.585039236821
UKEQ3,229.1670365520281
ZFQJW,251.38761922380678
UJA48,109.95368730900208
1BU1B,248.49049848662406
OFQ8W,71.43101777216587
XVXB7,125.27464504594585
XCS1Z,375.30892415424444
BWUKZ,34.85684699557527
KVZ6P,642.313591079728
BJ2RX,120.72057164622915
KU65N,106.231771950466
OZS0H,46.493621568647114
WNOCH,203.0334611037522
54FJZ,2.35512692648183
XX55F,431.17335740030694
DPWQW,243.7982952053154
NFNRW,80.5560406388696
EO32Y,291.62633614845845
U2NDW,104.21794109709452
GJCYK,129.2135442428215
B96DS,147.53899436783558
SKDL1,73.40943832628444
SSLS5,-36.85811805397253
TCSTJ,430.35731130927854
MHLHZ,393.95153721700876
52ZTJ,-0.15537461514151119
VFADP,53.15656846724255
5ETH7,1240.7370436923934
QKOAZ,59.56618958744791
ZOKNQ,91.92681467635819
1V3JA,247.75960774416077
UPNU5,148.66452126732983
ABCSV,199.17321657261454
RPZY1,7.369390490287429
TDCQU,349.61494676654775
N2X68,243.35989023791524
IO7S5,211.52146924840577
Q2WV1,183.73889621266346
XYUEE,82.76522218741633
RHINX,27.140369635503816
PAVAW,93.19352139572004
TIOJM,503.58005934447976
PW7QG,-35.219586998985505
RQTAM,322.61111051730643
9QMC4,140.74618585904764
CU4S4,537.8103012466213
WIVXQ,191.2603605271538
970EX,169.61614827982106
DLGYM,77.0123876783164
H3ETS,714.656586910901
FHRYG,0.6357063216083816
FZLZP,1109.1977399267194
PWPDH,-37.99425701060986
VOAIF,-40.99364284476758
OVHAR,230.16965435123302
XGN4D,135.67360912894202
TKT9J,456.6866592021599
7E5WO,496.9631447223592
4BD1M,32.7980122061504
0IVOE,196.02085475967635
0Y31B,143.30717549930375
K3MDA,243.74934067832558
B2YWG,592.0418624074453
VSZ5M,-43.53023249979219
6BBZH,20.62941068282518
XKHTW,240.63397975441916
1LTYI,175.03322986692788
OW509,261.2268476703552
4CIN1,246.7104942168912
FN5GC,27.470935549546425
XGGJU,373.1262398036423
WMTBF,248.30650469533444
ITI59,59.30941271749498
5XRSV,852.127383954246
ZSHHP,367.5955064442953
WOHWV,239.07423653277357
RXITE,273.51431038312955
QZ5DH,162.0797178870776
T9DW5,303.11822845272803
A5BOH,239.21169274755513
2VD3J,68.60935329762324
ADPFE,207.68687737661224
LDFPF,46.48071182671566
ZNWRI,39.54892085131689
XZHAH,70.10417310155897
0KTMK,12.878204663474605
2IIOD,-1.8544949339431582
ZRUR3,598.0256999957923
DNVAE,-25.837589369824855
PHGZ0,40.57718063193815
PSTH6,4.284745282205279
1VAM0,565.5034319058369
NOE7N,407.0256663879067
77VHY,18.2552297734118
HV3TD,397.7572803153178
BJVZ6,472.02998567405444
BNQD0,268.8154234058806
NDTOB,322.48970846142265
BBZQN,49.304785639664416
GLG6C,472.02998567405444
NE6JQ,251.38761922380678
AA7RY,78.89023037432646
NFXSI,-58.98609144882391
7EMT7,604.2824840004726
ASDN3,384.19763110564514
NZ2LI,5.11540572198291
9INWP,163.04355965337817
5NODI,273.13936465780586
BF2RO,-57.46575818845855
GK9AL,213.1292048015294
D7QDX,159.8681131027229
G0TXK,472.02998567405444
HCRIL,369.9641577527941
OLXAM,230.7780274004685
TXMFS,130.06491517270035
KZA7J,431.17335740030694
GCJCA,-22.231253567155363
BOFGO,194.08158397836291
N1540,727.6542339773382
QQIJX,261.348253811027
XK39I,204.64226608231704
HJRUZ,102.20208141229136
YDIGK,25.327990245800933
B5JFM,148.1364701326052
NK07Y,139.00139054033082
FYWIJ,161.6795684804327
RRZE9,251.52003041385552
G23HI,389.5983926031907
YNPZQ,155.45853158568656
N7QMD,-2.7176900673722457
IFITA,437.5594834707509
EQMZP,1041.388048633704
F1CK9,178.5892130247056
O9482,678.0489484550076
LJY2O,129.4978068792745
HFYJD,23.850054343489603
JXW2D,248.16019106738355
NCKCC,200.17461839416023
RRHCX,274.1579307520361
FWOF6,789.3173170413778
ASCEP,-17.601771272812414
CDKPT,239.5938054493173
PBSY3,459.2304247068378
8CUCI,526.5852626651194
FJTYU,389.66109252417664
FU4VH,225.14897112322348
7WTFU,1192.5250158594363
YVFQM,345.21937672667485
JS0QG,437.5594834707509
WEALY,412.4044791739424
ELKCL,21.52021140237059
ZJJCE,211.8879377693281
UGKGB,217.7247663359875
YV7Q5,244.13495280669332
YAT3W,428.2764803584556
GO5DW,-31.945903220695328
OEHCS,19.044628526598444
OF0DR,209.6581477941379
CHSQ5,437.5594834707509
2NCP5,246.92660088093268
VQYXY,164.7779036258794
DFKOO,410.6664602197669
68DEL,229.03597579835684
JGXRC,188.8464368111786
NSOB9,559.0653863916873
P6Z8D,298.41186560904396
WZLF5,107.5178606756237
OEB0P,388.83609915111356
AE6NS,355.73539519071016
ER7AE,15.641288414098
8OL8N,-593.3961347591509
1JFK1,205.0309769919595
0A69B,386.9655625989822
EG8RA,196.1847191794223
GOPDI,368.51065493437574
QKJ49,232.61415900911845
7RIEJ,94.03755593506037
ALWUX,4.440511396005888
PEBB6,333.05143854939803
YK1SQ,129.59062291080124
GN7FH,389.8027473330062
P8LK6,267.19314926290997
FZUST,310.9348461711149
V1ADI,208.89144530200417
FF5I1,361.3764100740662
MIIJC,380.87208504645565
SZKJ4,257.939939230246
MYJNY,242.8271301738552
JYTRB,-58.503379818017066
VE9FH,81.98111838314605
UEJXA,-199.1645915349502
H87UZ,132.3832175702703
5SSSW,256.50877015259226
I1LOX,186.5671945425564
84ISM,450.69618783530734
8UCXQ,386.97083917171824
BQXI9,882.5394233049071
NMK3T,-123.07971886724414
9UQPO,437.5594834707509
E0DUV,161.41355622635515
GRL7G,137.77543101339768
ZSXXR,130.93416867846128
6GZMA,405.2808669214341
GJNOF,214.65526578947225
27XYA,482.6185174341057
SZ4L1,262.80902174472726
GKIOV,207.33091339514687
UDQQS,159.2040348271177
VFWJV,420.2765908207529
P2TOG,121.45076841359676
7MGNB,229.48663043753413
WEQBV,346.6794044277975
JPJYG,319.1424308730976
O0IO5,261.348253811027
HF3S2,232.5290149336169
FNCRF,227.42993117702574
PMBUZ,494.4746358822806
5FJWK,88.24163744417493
IMREH,156.74345743303795
KVS2T,445.1776476819857
D8EU2,341.976631572168
H010B,-88.57291783328651
S1Z2B,619.8353686477394
KYGEY,357.6561066343495
QY5IB,5.401887792831502
0LXKG,367.7687376456021
AV4BU,472.6000895388647
UTSP8,605.6007614737043
LTT7J,413.7373256717691
IWAWJ,1508.297252951365
IXI0S,926.6646327157504
9CDF7,331.51343440166943
4WYC7,175.72902351406046
45CU5,85.38963323853602
EXKPH,988.710603156572
JSEUZ,240.16015997624572
YODFI,398.35184899011546
FSBB8,1208.1122195192024
UN8IB,259.1063606850676
DBVRI,203.54439557779588
CBTHM,-13.615582078940463
YUK8P,135.20828644773715
31QPF,68.3832248581366
4OWQA,329.79349625970565
OCOAM,1639.7382408800208
IZC1K,40.02922646877694
RSMJ5,163.5010186110445
O51GH,164.805459565962
TRLFK,518.0537341261963
I6CUI,176.4919650552571
AXEWY,19.201813935973263
HLIK1,71.58392720184222
GTLAI,74.76450767658693
IO379,-13.09730577463148
PN07Y,54.049500838279414
MKLPA,316.57460740426245
2RHRR,274.1579307520361
PWK9I,195.13728672194168
TSX4Z,15.674212065634322
VSZAD,68.84859562802447
ULOLA,823.5451634328792
YRGSX,156.11844190904205
D5L8K,349.00941115622095
MB2G7,325.7094033263295
HKXRA,151.57606437577374
LGGYN,169.2914590609181
9ZQCQ,290.32388172770027
TZPZM,360.98601444485155
DG541,690.3480355549038
FFSYV,100.20513844208453
SUN4Q,156.11844190904205
NFEMJ,-22.856868938000332
EM3PX,-43.503584577225666
0JDXD,364.7287102456566
WXURQ,1367.9356596766925
CKXBI,24.945301381171546
CH9TM,373.65791979514324
JHTRA,387.92617763998885
4ALA0,269.9001340394969
VNO3C,-9.958059992295148
OCMME,167.08564061601973
FCLAB,41.72719339547221
L5U8F,198.13010968399865
W3F8B,407.76608988693863
2DDSY,933.1708654488795
TJDXE,361.24996460988734
4ORVU,1668.2622961495722
4WSJL,107.17521065785269
33U5Q,25.63096535644719
NPDVL,222.72014906280708
TJEMI,181.996533253268
H5FCZ,97.63001187962485
XNGFH,208.9572102868346
SYAOF,733.3625602776154
RHCE6,213.7630334369785
QRK6V,326.1815566515884
DLBHJ,945.4223736363627
L6MGY,852.5751614321272
ZY5RF,27.07515277159183
UIB18,-12.537425453924016
52ZVA,265.7971501779714
8SMDI,472.02998567405444
Q1UY0,32.04773640815796
69S0W,67.45014959078588
CMHH0,352.7302485856595
WDU7B,462.8127078647961
ZMUQE,123.19407816960894
HTLGW,1.1766417941775558
YOTG1,-26.969860417138193
FZNFA,381.0362809104173
RQRBE,297.01514661871505
VJYWV,294.9809351454838
6RG2I,-151.4912248071871
C1D8G,-56.51158912839304
CDWSK,47.972479173488
W4PUE,419.87888578419006
UT5ZK,290.57453793056857
U70AV,402.12033028721095
LHHKI,65.75491203372417
BDAX5,179.38052074431943
XIXMC,1352.3165661274875
YE3CV,-45.722237040189555
RCU9N,129.2135442428215
USJ6U,266.2652312645187
JGBEW,71.69323327126972
ARVTV,211.1419125772211
RBT34,-3.0264175945158627
XQHCG,55.23979951683907
Y8Z1F,59.24269136534559
33DLE,-12.010881638461342
HAT4A,-52.26168248959195
3QFZD,212.61236135453925
9E81J,1706.2784003254537
SJRKT,99.95901735432577
9YJLY,54.80037708189549
YR7XR,530.5680870061408
YAPZ9,880.8635908834233
OORVD,246.51185781249217
K5RVF,593.9500484132393
8IAAB,-74.67698303633551
HMSGR,-156.63059158987733
CK58Z,90.01565569094682
NYRRT,110.70746528592193
6UZWL,169.7576905310575
XZHDF,515.8425198579532
WVPSA,-94.35234243889215
UZTVY,202.04448732085305
9Z3EC,269.02206350058026
BEOL9,350.61432687739864
T46CY,26.58879629473772
A2TFR,651.74955616384
KBYGJ,400.4444668609565
NMCWT,400.3236904071483
I2BYC,530.6228303796162
6UFJU,79.64856398447611
KSUUF,686.3833918019612
V8KKQ,409.7685899496802
WORZS,352.4953150304199
JGWYY,268.5432821303941
K3T9Y,342.8372648400067
ZSWAV,166.58295545054153
OTU2X,141.39123748561565
4DUJY,471.3729364148555
3GUAM,604.3603262921218
W7DEJ,-35.93848526577315
Z6HF0,-103.24825606698539
KE87Q,242.2113603903014
XFHCJ,106.65265447461945
1OCR5,41.842372670320685
NL6JD,407.4430421834273
2V1N4,304.3122269931973
SIALV,215.72136253989544
OO040,-45.73895627584895
SGFEB,255.61577499516636
8SQGW,442.76171117864465
IFA4N,-19.887369952309996
UYMDW,139.38989113915545
KFIJZ,445.8114047566191
SG4UX,104.42741859710232
L7MA9,368.23246420726144
LSJX6,138.71191866683424
R5CE5,170.79294652683072
WTAFF,390.0924113073833
H0BTY,214.65526578947225
DGCFM,-112.58131288891906
ILTV4,62.955232317298794
L8QGA,266.3717331995306
HW8L3,710.8384739525261
BQGIL,414.66650618423375
LKHBX,290.96475123652255
BPYOW,343.55675275030444
BA1KK,106.10929175666658
OCBC4,377.74508919048174
1GWIP,328.2715952347105
6BGN5,88.66117460073288
EDWYG,89.43477740525927
XBG7F,105.62130850534342
DVYIP,1271.49375382876
PIFQZ,-46.00764217214979
P79YQ,19.72373081420669
9DXDQ,228.98439633236566
JVDOG,156.11844190904205
S2SWG,314.83124456652627
HAE9L,244.8135007665547
7EIJS,1538.8809532849318
R86P9,370.10365671621673
ZCTA4,161.30122092215655
TV406,136.94084799972993
CWDGR,639.3477186787683
KA1HM,84.10305611234976
RXWVT,98.72995857890602
VFWAS,297.01514661871505
TSEDV,-51.58817553749884
FEYQY,29.058201073874713
IZPVC,430.7600325949791
LDRI9,1121.6671385717063
66JK4,119.83907856694884
VCIML,32.106941151833254
QTUVT,96.62009240453966
B75W0,229.03597579835684
ZQSH1,280.2833323590762
PQGYW,398.14464549729456
KKMQG,328.2715952347105
BPTVR,743.3837899668555
3JBLC,379.4938308221632
MIUBA,501.3851940408382
VJN90,231.9283772881453
R70BA,916.8403101823588
5IZ2T,408.28599301701246
VWRR0,651.74955616384
EOQTX,226.97684528914397
OVWEN,47.048644960263914
15J7Q,150.95017776494964
WPXHL,319.2208425412431
PPC78,236.67799122069658
UGGM2,473.5567179362068
JWOAI,209.09712602183066
01JNQ,985.8822565467245
DFPZC,171.08130318794497
FAWYB,136.71714510914128
HOQUS,213.07813657820395
7G9SM,99.8211078989769
QOSYV,359.4242214309063
ZLOEL,-6.345198302412655
G0OAR,464.66913269508314
TIMIB,461.63806074836964
RAQBF,17.583574081191657
FV1IP,22.37173561472156
AL9PE,191.80537681247662
WBTWB,21.889290536777438
RFP4V,36.04840358094357
N7FDR,482.84930482505075
LRMYA,275.88811850512104
XPNRJ,232.5290149336169
ZMZIU,352.8037834246465
IM0ZK,-50.10702207039708
QXME6,591.171994069844
FNSXH,109.511376534844
WVIS8,50.23087542270444
ZKTTP,231.00674847990717
K58CZ,392.28369857748936
3A1HG,721.8951842967571
RSQ8B,177.92288063116075
39SMC,546.8739331380424
O2VVN,615.7156669656486
CCBWI,305.06815548913556
POLKC,166.15429239557872
WGL5V,344.3662136844725
DW0HT,649.3525041021271
2FXNT,1005.3699820022391
PWYLL,200.2222318372896
I0Y1D,101.35102380259455
UHJJU,-273.62551779359046
GMKPG,465.19281393800657
QDXME,117.02105579040276
WKLJH,225.24457203042448
CP4IJ,167.9088373725573
S3NFD,8.90347464567435
FZITE,-96.71667794243677
CXRFL,427.10533901327585
Q0BFZ,335.3861146526917
22NSM,-2.10939261835793
RUVKS,864.2940798390697
C25T9,54.366921566864676
IH3TJ,166.62006761924343
CCJU1,122.1694143550651
RKEHF,172.27994337097797
ZFST5,76.96470928498121
LUCLV,112.93165128760673
BGPA8,-51.606432972064425
EEYEX,431.17335740030694
E3DYP,432.8442563632856
MMEFV,121.20561723927872
QXO0Z,192.664487719749
KIINX,409.1145119123223
MQ7LE,260.03583847493366
V0INB,458.22260808035514
CYTPS,57.531061638900766
JIIX1,174.89369943685094
DOHKT,195.6428831252506
6NJ3M,-31.73767679640298
6UYLR,608.0602178523502
Y9FNN,202.88566465698423
YGJ3Y,75.05997883973043
OZKQI,475.5383265041161
UTCFF,1705.8130295555661
QSYUW,32.30224490868419
ROH3S,66.19934246250718
MU2NK,-30.885309268747562
DKLZZ,95.22151378253344
NIIEO,432.8394708701423
0UURH,437.5594834707509
GZJG1,254.99090247676983
JBWWT,29.41363754533137
